id_venda,id_produto,nome_produto,quantidade,preco_unitario,data_venda
3087,102,Produto B,4,30.99,2024-11-24
3088,102,Produto B,6,59.25,2024-11-09
3089,102,Produto B,4,56.2,2024-11-07
3090,103,Produto C,1,34.62,2024-11-13
3091,102,Produto B,3,78.71,2024-11-05
3092,102,Produto B,5,31.87,2024-11-30
3093,101,Produto A,10,7.28,2024-11-30
3094,101,Produto A,5,89.6,2024-11-18
3095,103,Produto C,10,68.3,2024-11-28
3096,103,Produto C,4,91.36,2024-11-10
3097,103,Produto C,4,33.81,2024-11-12
3098,104,Produto D,8,25.72,2024-11-20
3099,103,Produto C,5,37.79,2024-11-12
3100,105,Produto E,4,89.96,2024-11-04
3101,101,Produto A,4,90.21,2024-11-22
3102,105,Produto E,3,10.39,2024-11-11
3103,103,Produto C,8,62.81,2024-11-22
3104,103,Produto C,9,44.07,2024-11-07
3105,103,Produto C,7,29.49,2024-11-24
3106,104,Produto D,10,61.06,2024-11-15
3107,105,Produto E,6,15.54,2024-11-24
3108,103,Produto C,4,51.2,2024-11-28
3109,101,Produto A,5,78.29,2024-11-11
3110,102,Produto B,5,78.74,2024-11-25
3111,103,Produto C,10,37.27,2024-11-29
3112,104,Produto D,7,58.31,2024-11-14
3113,102,Produto B,4,29.1,2024-11-08
3114,101,Produto A,2,77.74,2024-11-14
3115,102,Produto B,9,30.62,2024-11-27
3116,105,Produto E,9,86.38,2024-11-15
3117,103,Produto C,6,43.2,2024-11-03
3118,102,Produto B,3,42.6,2024-11-02
3119,105,Produto E,4,87.29,2024-11-13
3120,103,Produto C,6,45.21,2024-11-05
3121,105,Produto E,9,60.94,2024-11-01
3122,105,Produto E,6,63.93,2024-11-13
3123,101,Produto A,9,92.37,2024-11-14
3124,104,Produto D,10,55.63,2024-11-13
3125,105,Produto E,9,20.7,2024-11-28
3126,102,Produto B,10,88.5,2024-11-29
3127,102,Produto B,7,76.13,2024-11-15
3128,102,Produto B,10,55.41,2024-11-04
3129,102,Produto B,3,82.49,2024-11-06
3130,105,Produto E,8,40.12,2024-11-13
3131,101,Produto A,6,98.29,2024-11-21
3132,102,Produto B,4,23.45,2024-11-20
3133,101,Produto A,10,94.84,2024-11-13
3134,105,Produto E,4,75.25,2024-11-01
3135,102,Produto B,2,63.59,2024-11-09
3136,101,Produto A,9,98.29,2024-11-06
3137,101,Produto A,9,96.41,2024-11-02
3138,102,Produto B,3,30.22,2024-11-09
3139,104,Produto D,1,40.41,2024-11-05
3140,105,Produto E,1,71.26,2024-11-03
3141,103,Produto C,10,31.36,2024-11-18
3142,103,Produto C,6,67.86,2024-11-04
3143,102,Produto B,4,6.04,2024-11-07
3144,101,Produto A,8,75.62,2024-11-12
3145,103,Produto C,8,86.76,2024-11-13
3146,102,Produto B,3,52.98,2024-11-11
3147,104,Produto D,7,49.49,2024-11-24
3148,105,Produto E,7,34.63,2024-11-26
3149,101,Produto A,7,46.24,2024-11-24
3150,103,Produto C,1,59.28,2024-11-24
3151,103,Produto C,8,48.15,2024-11-25
3152,105,Produto E,4,97.99,2024-11-23
3153,103,Produto C,2,30.29,2024-11-06
3154,103,Produto C,8,16.48,2024-12-01
3155,105,Produto E,10,38.28,2024-11-26
3156,103,Produto C,3,52.03,2024-11-20
3157,104,Produto D,4,23.05,2024-11-27
3158,102,Produto B,7,67.62,2024-11-27
3159,104,Produto D,5,29.5,2024-11-29
3160,101,Produto A,3,14.04,2024-11-13
3161,103,Produto C,3,58.9,2024-11-17
3162,102,Produto B,10,44.83,2024-11-27
3163,104,Produto D,2,29.66,2024-11-28
3164,101,Produto A,7,99.55,2024-11-12
3165,105,Produto E,6,10.7,2024-11-23
3166,103,Produto C,10,42.29,2024-11-23
3167,103,Produto C,1,28.83,2024-11-18
3168,103,Produto C,9,47.85,2024-11-27
3169,105,Produto E,2,98.88,2024-11-15
3170,102,Produto B,2,19.5,2024-11-03
3171,104,Produto D,5,90.65,2024-11-11
3172,102,Produto B,6,31.14,2024-11-30
3173,103,Produto C,1,10.23,2024-11-11
3174,104,Produto D,10,54.61,2024-11-06
3175,103,Produto C,8,40.39,2024-11-16
3176,102,Produto B,7,73.17,2024-11-20
3177,105,Produto E,7,38.87,2024-11-29
3178,103,Produto C,8,37.7,2024-11-04
3179,102,Produto B,4,9.1,2024-11-07
3180,102,Produto B,8,28.64,2024-11-09
3181,103,Produto C,6,78.5,2024-11-22
3182,102,Produto B,1,17.35,2024-11-04
3183,101,Produto A,4,84.94,2024-11-24
3184,104,Produto D,5,35.86,2024-11-27
3185,102,Produto B,10,70.32,2024-11-08
3186,103,Produto C,10,36.84,2024-11-13
3187,105,Produto E,7,12.49,2024-11-17
3188,103,Produto C,10,54.12,2024-11-12
3189,102,Produto B,10,73.74,2024-11-29
3190,102,Produto B,3,56.58,2024-11-10
3191,102,Produto B,7,48.75,2024-11-11
3192,104,Produto D,1,38.23,2024-12-01
3193,101,Produto A,8,18.51,2024-11-30
3194,101,Produto A,7,96.24,2024-11-21
3195,103,Produto C,8,50.03,2024-11-29
3196,105,Produto E,7,15.71,2024-11-15
3197,102,Produto B,9,57.61,2024-11-04
3198,104,Produto D,10,77.47,2024-11-15
3199,102,Produto B,7,90.34,2024-11-03
3200,104,Produto D,6,46.48,2024-11-09
3201,104,Produto D,1,41.52,2024-11-07
3202,103,Produto C,6,95.32,2024-11-03
3203,104,Produto D,3,11.88,2024-11-27
3204,103,Produto C,4,99.09,2024-11-03
3205,101,Produto A,10,48.29,2024-11-19
3206,105,Produto E,3,22.44,2024-11-20
3207,102,Produto B,10,34.79,2024-11-14
3208,103,Produto C,4,51.63,2024-11-30
3209,101,Produto A,4,17.25,2024-11-03
3210,103,Produto C,9,52.16,2024-11-25
3211,104,Produto D,2,16.03,2024-11-05
3212,103,Produto C,9,5.91,2024-11-01
3213,105,Produto E,8,74.45,2024-11-24
3214,105,Produto E,6,17.25,2024-12-01
3215,101,Produto A,1,97.28,2024-11-28
3216,105,Produto E,2,37.35,2024-11-14
3217,102,Produto B,6,10.05,2024-11-04
3218,105,Produto E,1,56.99,2024-11-21
3219,103,Produto C,2,98.23,2024-11-05
3220,105,Produto E,9,28.06,2024-11-06
3221,101,Produto A,10,88.69,2024-11-22
3222,103,Produto C,5,16.02,2024-11-12
3223,102,Produto B,5,42.25,2024-11-08
3224,101,Produto A,10,61.09,2024-11-11
3225,104,Produto D,10,82.92,2024-11-26
3226,101,Produto A,8,39.18,2024-12-01
3227,101,Produto A,3,33.37,2024-11-07
3228,103,Produto C,10,85.46,2024-11-20
3229,102,Produto B,10,75.76,2024-11-10
3230,102,Produto B,2,22.3,2024-11-24
3231,104,Produto D,5,91.75,2024-11-12
3232,101,Produto A,4,64.69,2024-11-29
3233,103,Produto C,1,91.18,2024-11-24
3234,104,Produto D,1,57.66,2024-11-09
3235,102,Produto B,3,68.72,2024-11-26
3236,105,Produto E,4,27.95,2024-11-11
3237,101,Produto A,5,85.65,2024-11-25
3238,102,Produto B,10,35.27,2024-11-26
3239,104,Produto D,10,42.73,2024-11-19
3240,102,Produto B,2,83.35,2024-11-20
3241,101,Produto A,9,58.9,2024-11-10
3242,105,Produto E,6,83.04,2024-11-10
3243,101,Produto A,2,53.57,2024-11-29
3244,102,Produto B,7,32.69,2024-11-14
3245,105,Produto E,5,35.86,2024-11-08
3246,105,Produto E,4,25.45,2024-11-03
3247,104,Produto D,6,86.24,2024-11-28
3248,104,Produto D,3,75.33,2024-11-30
3249,103,Produto C,1,67.75,2024-11-11
3250,104,Produto D,9,23.59,2024-11-01
3251,103,Produto C,4,5.59,2024-11-15
3252,101,Produto A,10,86.45,2024-11-15
3253,104,Produto D,4,7.05,2024-11-17
3254,101,Produto A,3,63.52,2024-11-22
3255,104,Produto D,1,58.43,2024-11-17
3256,103,Produto C,6,68.28,2024-11-25
3257,103,Produto C,8,98.33,2024-11-21
3258,102,Produto B,1,32.93,2024-11-23
3259,103,Produto C,9,30.95,2024-11-16
3260,104,Produto D,2,26.78,2024-11-23
3261,101,Produto A,2,81.66,2024-11-04
3262,102,Produto B,4,60.7,2024-11-27
3263,102,Produto B,8,29.62,2024-11-23
3264,104,Produto D,8,37.55,2024-11-21
3265,101,Produto A,6,26.26,2024-11-12
3266,102,Produto B,5,6.68,2024-11-13
3267,101,Produto A,1,83.77,2024-11-03
3268,105,Produto E,7,94.09,2024-11-07
3269,104,Produto D,8,61.73,2024-11-06
3270,101,Produto A,10,10.83,2024-11-05
3271,105,Produto E,9,82.18,2024-11-13
3272,102,Produto B,1,79.71,2024-11-05
3273,102,Produto B,4,41.68,2024-11-13
3274,102,Produto B,2,27.28,2024-11-17
3275,104,Produto D,9,44.52,2024-11-06
3276,102,Produto B,4,89.31,2024-11-04
3277,102,Produto B,1,96.37,2024-11-13
3278,101,Produto A,2,83.81,2024-11-18
3279,105,Produto E,8,98.37,2024-11-30
3280,104,Produto D,2,44.1,2024-11-03
3281,104,Produto D,2,59.23,2024-11-19
3282,102,Produto B,10,33.28,2024-11-15
3283,103,Produto C,7,27.59,2024-11-10
3284,105,Produto E,5,92.78,2024-11-25
3285,103,Produto C,7,32.72,2024-11-27
3286,102,Produto B,4,6.83,2024-11-19
3287,102,Produto B,1,36.34,2024-11-23
3288,104,Produto D,8,23.59,2024-11-09
3289,102,Produto B,2,45.96,2024-11-08
3290,103,Produto C,3,70.38,2024-11-05
3291,104,Produto D,8,87.51,2024-11-24
3292,104,Produto D,2,97.19,2024-11-20
3293,104,Produto D,5,76.29,2024-11-20
3294,102,Produto B,8,20.62,2024-11-14
3295,103,Produto C,2,66.14,2024-11-29
3296,104,Produto D,7,73.35,2024-11-14
3297,103,Produto C,1,40.93,2024-11-12
3298,105,Produto E,7,99.5,2024-11-29
3299,104,Produto D,4,66.84,2024-11-30
3300,103,Produto C,6,52.39,2024-11-04
3301,101,Produto A,1,92.01,2024-11-07
3302,101,Produto A,4,78.86,2024-11-10
3303,103,Produto C,2,31.75,2024-11-14
3304,105,Produto E,2,34.64,2024-11-19
3305,102,Produto B,4,37.66,2024-11-07
3306,103,Produto C,2,76.35,2024-11-11
3307,104,Produto D,1,57.65,2024-11-22
3308,101,Produto A,6,50.91,2024-11-08
3309,103,Produto C,8,56.16,2024-11-26
3310,101,Produto A,8,67.39,2024-11-02
3311,105,Produto E,1,59.16,2024-11-20
3312,103,Produto C,9,70.91,2024-11-18
3313,102,Produto B,10,93.96,2024-11-02
3314,104,Produto D,2,32.57,2024-11-20
3315,101,Produto A,8,37.34,2024-11-13
3316,105,Produto E,7,99.52,2024-11-01
3317,101,Produto A,1,71.51,2024-11-21
3318,103,Produto C,6,17.37,2024-11-05
3319,104,Produto D,3,25.03,2024-11-30
3320,101,Produto A,9,97.71,2024-11-10
3321,102,Produto B,10,22.61,2024-11-25
3322,102,Produto B,10,65.1,2024-11-29
3323,103,Produto C,2,58.74,2024-11-01
3324,104,Produto D,5,43.67,2024-11-24
3325,104,Produto D,5,42.65,2024-11-27
3326,105,Produto E,3,96.13,2024-11-20
3327,105,Produto E,1,98.87,2024-11-03
3328,103,Produto C,6,79.79,2024-11-24
3329,102,Produto B,10,33.44,2024-11-27
3330,101,Produto A,5,37.56,2024-11-08
3331,102,Produto B,8,5.87,2024-11-06
3332,105,Produto E,10,78.99,2024-11-13
3333,103,Produto C,3,37.84,2024-11-18
3334,104,Produto D,3,48.46,2024-11-05
3335,104,Produto D,3,50.65,2024-11-25
3336,105,Produto E,2,97.95,2024-11-03
3337,105,Produto E,10,39.82,2024-11-16
3338,103,Produto C,7,40.91,2024-11-23
3339,103,Produto C,7,88.55,2024-11-04
3340,104,Produto D,10,75.58,2024-12-01
3341,105,Produto E,2,26.36,2024-11-15
3342,104,Produto D,7,16.06,2024-11-10
3343,105,Produto E,5,35.04,2024-11-06
3344,103,Produto C,7,59.34,2024-11-24
3345,103,Produto C,6,19.78,2024-11-05
3346,103,Produto C,4,17.36,2024-11-15
3347,103,Produto C,5,13.82,2024-11-11
3348,103,Produto C,10,49.2,2024-11-23
3349,102,Produto B,10,38.68,2024-11-21
3350,101,Produto A,6,21.52,2024-11-17
3351,101,Produto A,3,68.75,2024-11-23
3352,105,Produto E,5,21.47,2024-11-30
3353,102,Produto B,1,31.9,2024-11-06
3354,102,Produto B,8,11.97,2024-11-28
3355,102,Produto B,5,32.44,2024-11-18
3356,101,Produto A,4,15.92,2024-11-23
3357,101,Produto A,5,20.55,2024-11-16
3358,104,Produto D,8,75.64,2024-11-26
3359,103,Produto C,7,65.62,2024-11-22
3360,105,Produto E,5,70.56,2024-11-24
3361,101,Produto A,2,57.24,2024-12-01
3362,102,Produto B,7,86.41,2024-11-02
3363,101,Produto A,3,73.1,2024-11-08
3364,103,Produto C,3,19.22,2024-11-25
3365,105,Produto E,3,75.21,2024-11-18
3366,105,Produto E,6,77.84,2024-11-04
3367,102,Produto B,7,14.43,2024-12-01
3368,102,Produto B,7,48.83,2024-11-01
3369,105,Produto E,10,67.96,2024-11-25
3370,103,Produto C,5,38.9,2024-11-19
3371,102,Produto B,2,69.75,2024-11-25
3372,102,Produto B,1,35.89,2024-11-17
3373,104,Produto D,3,33.0,2024-11-08
3374,103,Produto C,9,66.11,2024-11-02
3375,102,Produto B,7,59.43,2024-11-10
3376,104,Produto D,4,64.78,2024-11-16
3377,104,Produto D,9,13.1,2024-11-10
3378,103,Produto C,3,94.19,2024-11-22
3379,103,Produto C,1,21.68,2024-11-29
3380,105,Produto E,9,28.28,2024-11-15
3381,102,Produto B,10,87.24,2024-11-01
3382,104,Produto D,7,40.7,2024-11-03
3383,102,Produto B,4,96.08,2024-11-24
3384,102,Produto B,7,15.09,2024-11-13
3385,103,Produto C,3,27.64,2024-11-11
3386,102,Produto B,7,64.6,2024-11-17
3387,101,Produto A,1,68.49,2024-11-29
3388,101,Produto A,9,79.72,2024-11-03
3389,105,Produto E,4,7.92,2024-11-24
3390,101,Produto A,8,87.77,2024-11-04
3391,105,Produto E,9,72.93,2024-11-15
3392,103,Produto C,10,52.48,2024-11-03
3393,105,Produto E,7,32.7,2024-11-24
3394,102,Produto B,10,28.03,2024-11-25
3395,102,Produto B,1,14.86,2024-11-16
3396,104,Produto D,6,5.67,2024-11-21
3397,101,Produto A,3,48.0,2024-11-10
3398,105,Produto E,9,71.19,2024-11-15
3399,103,Produto C,5,10.97,2024-11-03
3400,105,Produto E,9,39.17,2024-11-10
3401,105,Produto E,9,55.06,2024-11-07
3402,101,Produto A,9,80.45,2024-11-20
3403,104,Produto D,1,16.77,2024-11-01
3404,104,Produto D,2,56.38,2024-11-06
3405,101,Produto A,8,24.71,2024-11-22
3406,101,Produto A,7,16.24,2024-11-21
3407,104,Produto D,6,25.63,2024-11-14
3408,104,Produto D,2,33.97,2024-11-01
3409,104,Produto D,7,95.28,2024-11-18
3410,105,Produto E,4,34.67,2024-11-28
3411,105,Produto E,9,30.29,2024-11-14
3412,101,Produto A,5,40.69,2024-11-14
3413,101,Produto A,9,54.28,2024-11-04
3414,104,Produto D,5,7.62,2024-11-06
3415,104,Produto D,2,82.59,2024-11-27
3416,103,Produto C,8,11.65,2024-11-07
3417,105,Produto E,3,65.24,2024-11-03
3418,104,Produto D,10,42.75,2024-11-05
3419,103,Produto C,9,11.42,2024-11-13
3420,101,Produto A,5,81.53,2024-11-20
3421,102,Produto B,10,58.18,2024-11-16
3422,101,Produto A,9,92.46,2024-11-15
3423,102,Produto B,2,34.32,2024-12-01
3424,103,Produto C,9,80.1,2024-11-10
3425,104,Produto D,3,32.71,2024-11-06
3426,105,Produto E,9,42.09,2024-11-28
3427,101,Produto A,9,20.33,2024-11-21
3428,105,Produto E,5,57.41,2024-11-14
3429,105,Produto E,9,54.44,2024-11-24
3430,105,Produto E,1,17.01,2024-11-08
3431,104,Produto D,10,8.38,2024-11-07
3432,101,Produto A,5,50.03,2024-11-16
3433,104,Produto D,6,35.94,2024-11-19
3434,105,Produto E,8,97.89,2024-11-18
3435,101,Produto A,2,10.88,2024-11-28
3436,104,Produto D,1,33.32,2024-11-15
3437,105,Produto E,1,96.87,2024-11-10
3438,102,Produto B,5,65.42,2024-11-25
3439,104,Produto D,3,21.66,2024-11-17
3440,104,Produto D,1,86.12,2024-11-12
3441,101,Produto A,3,83.25,2024-11-26
3442,103,Produto C,3,83.38,2024-12-01
3443,104,Produto D,10,14.89,2024-11-12
3444,104,Produto D,6,54.76,2024-11-14
3445,103,Produto C,2,45.24,2024-11-25
3446,105,Produto E,3,14.54,2024-11-22
3447,105,Produto E,5,13.84,2024-11-18
3448,105,Produto E,9,79.55,2024-11-28
3449,104,Produto D,6,83.21,2024-11-30
3450,104,Produto D,7,51.82,2024-11-03
3451,105,Produto E,7,45.8,2024-11-12
3452,105,Produto E,4,11.27,2024-11-17
3453,104,Produto D,10,31.5,2024-11-06
3454,104,Produto D,4,79.34,2024-11-26
3455,105,Produto E,9,62.5,2024-11-04
3456,101,Produto A,6,82.5,2024-11-05
3457,105,Produto E,6,30.08,2024-11-07
3458,105,Produto E,8,80.67,2024-11-07
3459,101,Produto A,4,28.66,2024-11-23
3460,103,Produto C,2,57.67,2024-11-06
3461,103,Produto C,6,59.8,2024-11-14
3462,102,Produto B,9,82.05,2024-11-01
3463,105,Produto E,8,93.3,2024-11-01
3464,103,Produto C,6,76.98,2024-11-03
3465,104,Produto D,5,85.06,2024-11-17
3466,103,Produto C,5,14.93,2024-11-28
3467,105,Produto E,7,92.12,2024-11-17
3468,102,Produto B,2,81.87,2024-11-01
3469,101,Produto A,4,9.65,2024-11-04
3470,104,Produto D,7,49.64,2024-11-14
3471,104,Produto D,9,37.15,2024-11-07
3472,104,Produto D,1,40.71,2024-11-17
3473,104,Produto D,5,93.42,2024-11-01
3474,104,Produto D,3,37.98,2024-11-29
3475,102,Produto B,7,30.28,2024-11-28
3476,103,Produto C,5,60.52,2024-11-27
3477,105,Produto E,8,80.22,2024-11-05
3478,103,Produto C,3,89.19,2024-11-22
3479,103,Produto C,9,49.4,2024-11-05
3480,102,Produto B,3,78.32,2024-12-01
3481,101,Produto A,6,17.07,2024-11-29
3482,101,Produto A,9,40.21,2024-11-10
3483,103,Produto C,4,46.43,2024-11-24
3484,105,Produto E,8,19.1,2024-11-26
3485,104,Produto D,6,75.64,2024-11-11
3486,103,Produto C,7,40.33,2024-11-30
3487,105,Produto E,5,89.51,2024-11-01
3488,103,Produto C,8,94.88,2024-11-01
3489,102,Produto B,4,70.64,2024-11-24
3490,101,Produto A,5,19.71,2024-11-06
3491,104,Produto D,6,56.0,2024-11-26
3492,101,Produto A,3,64.2,2024-11-04
3493,104,Produto D,7,19.33,2024-11-17
3494,103,Produto C,9,81.08,2024-11-04
3495,102,Produto B,2,46.0,2024-11-16
3496,102,Produto B,4,58.38,2024-12-01
3497,104,Produto D,4,13.87,2024-11-28
3498,102,Produto B,7,49.89,2024-11-20
3499,103,Produto C,5,82.98,2024-11-19
3500,103,Produto C,4,87.32,2024-12-01
3501,105,Produto E,1,93.07,2024-11-03
3502,105,Produto E,3,45.9,2024-11-27
3503,102,Produto B,10,82.19,2024-11-19
3504,103,Produto C,7,51.37,2024-11-17
3505,101,Produto A,9,53.79,2024-12-01
3506,104,Produto D,10,34.94,2024-11-04
3507,102,Produto B,10,39.76,2024-11-11
3508,103,Produto C,6,49.2,2024-11-15
3509,102,Produto B,2,44.22,2024-11-04
3510,104,Produto D,7,40.43,2024-11-10
3511,104,Produto D,6,63.7,2024-11-25
3512,105,Produto E,7,54.92,2024-11-22
3513,103,Produto C,5,62.51,2024-11-11
3514,101,Produto A,10,94.11,2024-12-01
3515,104,Produto D,9,85.29,2024-11-25
3516,105,Produto E,3,97.17,2024-11-04
3517,104,Produto D,7,15.82,2024-11-14
3518,103,Produto C,7,55.2,2024-11-03
3519,102,Produto B,9,45.18,2024-12-01
3520,102,Produto B,2,54.75,2024-11-26
3521,101,Produto A,1,92.77,2024-11-09
3522,102,Produto B,7,82.66,2024-11-15
3523,102,Produto B,9,19.37,2024-11-19
3524,103,Produto C,9,61.42,2024-11-30
3525,101,Produto A,2,33.85,2024-11-07
3526,105,Produto E,4,51.96,2024-11-02
3527,105,Produto E,1,5.39,2024-11-11
3528,103,Produto C,9,54.31,2024-11-22
3529,105,Produto E,1,95.54,2024-11-20
3530,102,Produto B,2,55.41,2024-11-11
3531,104,Produto D,8,13.1,2024-11-05
3532,103,Produto C,8,67.33,2024-11-20
3533,103,Produto C,3,83.69,2024-11-18
3534,102,Produto B,3,56.16,2024-11-18
3535,105,Produto E,6,13.83,2024-11-18
3536,105,Produto E,1,14.96,2024-11-30
3537,105,Produto E,9,79.71,2024-11-23
3538,103,Produto C,7,8.72,2024-11-27
3539,104,Produto D,1,76.61,2024-11-15
3540,103,Produto C,5,75.98,2024-11-08
3541,102,Produto B,7,68.01,2024-11-20
3542,103,Produto C,6,8.6,2024-11-28
3543,105,Produto E,8,77.56,2024-11-14
3544,103,Produto C,6,21.8,2024-11-06
3545,104,Produto D,9,98.17,2024-11-11
3546,103,Produto C,2,27.4,2024-11-21
3547,103,Produto C,2,44.16,2024-11-15
3548,102,Produto B,4,92.52,2024-11-27
3549,105,Produto E,7,53.34,2024-11-26
3550,102,Produto B,6,45.69,2024-11-17
3551,102,Produto B,8,17.25,2024-11-15
3552,102,Produto B,1,96.36,2024-11-08
3553,104,Produto D,6,55.8,2024-11-02
3554,105,Produto E,5,17.72,2024-11-01
3555,104,Produto D,7,24.69,2024-11-05
3556,102,Produto B,7,81.13,2024-11-14
3557,102,Produto B,3,32.86,2024-11-29
3558,101,Produto A,4,84.18,2024-11-09
3559,104,Produto D,8,97.17,2024-11-23
3560,104,Produto D,9,45.95,2024-11-27
3561,104,Produto D,3,54.94,2024-11-24
3562,105,Produto E,6,38.17,2024-11-10
3563,102,Produto B,4,57.38,2024-11-24
3564,103,Produto C,8,23.97,2024-11-26
3565,105,Produto E,1,5.32,2024-11-21
3566,101,Produto A,10,54.78,2024-11-29
3567,102,Produto B,5,86.83,2024-11-27
3568,103,Produto C,5,11.56,2024-11-13
3569,103,Produto C,1,40.37,2024-11-17
3570,103,Produto C,10,82.95,2024-11-18
3571,102,Produto B,6,24.96,2024-11-23
3572,105,Produto E,1,56.85,2024-11-23
3573,104,Produto D,6,21.59,2024-11-13
3574,105,Produto E,3,93.27,2024-11-22
3575,105,Produto E,8,42.44,2024-11-08
3576,103,Produto C,10,34.61,2024-12-01
3577,101,Produto A,10,87.78,2024-11-14
3578,104,Produto D,3,73.62,2024-11-16
3579,104,Produto D,1,23.22,2024-11-24
3580,104,Produto D,8,76.84,2024-11-14
3581,101,Produto A,1,70.12,2024-11-27
3582,102,Produto B,1,22.41,2024-11-22
3583,102,Produto B,9,67.66,2024-11-09
3584,105,Produto E,7,13.39,2024-11-16
3585,105,Produto E,3,15.41,2024-11-16
3586,101,Produto A,8,44.54,2024-11-30
3587,101,Produto A,10,44.25,2024-11-27
3588,104,Produto D,1,45.07,2024-11-17
3589,102,Produto B,7,65.54,2024-11-21
3590,102,Produto B,2,99.15,2024-11-16
3591,103,Produto C,1,90.08,2024-11-28
3592,105,Produto E,2,54.97,2024-11-28
3593,105,Produto E,9,9.56,2024-11-16
3594,105,Produto E,6,42.72,2024-11-27
3595,105,Produto E,1,71.96,2024-11-16
3596,102,Produto B,9,11.44,2024-11-22
3597,101,Produto A,4,50.0,2024-11-14
3598,101,Produto A,10,72.28,2024-11-30
3599,104,Produto D,1,25.1,2024-11-13
3600,103,Produto C,2,72.87,2024-11-27
3601,104,Produto D,1,97.8,2024-11-01
3602,104,Produto D,7,15.0,2024-11-05
3603,101,Produto A,10,34.53,2024-11-14
3604,101,Produto A,1,18.61,2024-11-18
3605,103,Produto C,5,80.84,2024-11-14
3606,101,Produto A,4,73.93,2024-11-16
3607,105,Produto E,2,93.73,2024-11-14
3608,105,Produto E,8,32.72,2024-11-10
3609,101,Produto A,4,95.72,2024-11-12
3610,104,Produto D,9,55.01,2024-11-24
3611,104,Produto D,10,97.16,2024-11-09
3612,102,Produto B,1,96.69,2024-11-25
3613,102,Produto B,6,21.53,2024-11-09
3614,105,Produto E,7,92.67,2024-11-25
3615,102,Produto B,9,18.47,2024-11-02
3616,103,Produto C,8,76.75,2024-11-01
3617,102,Produto B,1,92.78,2024-11-24
3618,103,Produto C,4,13.11,2024-11-17
3619,103,Produto C,10,28.26,2024-11-18
3620,104,Produto D,8,7.84,2024-12-01
3621,104,Produto D,1,31.92,2024-11-04
3622,104,Produto D,10,67.43,2024-11-15
3623,105,Produto E,4,24.32,2024-11-18
3624,103,Produto C,7,83.68,2024-11-20
3625,101,Produto A,3,42.37,2024-11-01
3626,104,Produto D,6,70.08,2024-11-12
3627,102,Produto B,8,84.88,2024-11-04
3628,101,Produto A,4,36.25,2024-11-30
3629,105,Produto E,10,81.05,2024-11-23
3630,103,Produto C,8,20.34,2024-11-05
3631,104,Produto D,9,93.34,2024-11-01
3632,104,Produto D,2,32.15,2024-11-02
3633,102,Produto B,9,16.31,2024-11-22
3634,105,Produto E,3,91.35,2024-11-27
3635,101,Produto A,2,22.57,2024-11-12
3636,104,Produto D,6,72.6,2024-11-28
3637,102,Produto B,2,17.62,2024-11-15
3638,105,Produto E,5,53.19,2024-11-02
3639,105,Produto E,8,43.89,2024-11-01
3640,104,Produto D,6,11.14,2024-11-28
3641,101,Produto A,10,51.98,2024-11-15
3642,104,Produto D,3,75.52,2024-11-20
3643,105,Produto E,8,17.2,2024-11-06
3644,103,Produto C,1,50.26,2024-11-09
3645,104,Produto D,7,90.58,2024-11-22
3646,105,Produto E,6,65.17,2024-11-26
3647,102,Produto B,8,53.84,2024-11-14
3648,104,Produto D,4,16.39,2024-11-15
3649,102,Produto B,4,15.47,2024-11-08
3650,105,Produto E,6,57.35,2024-11-01
3651,103,Produto C,6,68.68,2024-11-23
3652,104,Produto D,7,27.8,2024-11-24
3653,105,Produto E,7,48.29,2024-11-18
3654,104,Produto D,1,33.54,2024-11-05
3655,104,Produto D,7,19.43,2024-11-12
3656,101,Produto A,1,41.91,2024-12-01
3657,104,Produto D,7,40.19,2024-11-06
3658,104,Produto D,7,61.87,2024-11-17
3659,102,Produto B,6,73.41,2024-11-26
3660,102,Produto B,8,55.46,2024-11-13
3661,103,Produto C,2,48.54,2024-11-27
3662,101,Produto A,7,76.66,2024-11-07
3663,104,Produto D,1,15.32,2024-11-13
3664,102,Produto B,4,17.14,2024-11-01
3665,104,Produto D,3,27.7,2024-11-19
